,name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
4215,MOF_net-ptr_node1-N29_node2-orgN1_edge1-E14,1inor_1org_1edge,ptr,0.490253561,123.8472,238.3232,698.9936,421.056,3057.0,7040.0,5936.0,2304.0,13.0,32.0,64.0,48.0,112.0,320.0,352.0,192.0,8.6512,25.5792,38.5896,26.9808,3.1684,48.9856,18.156,18.156,2401.0,3136.0,1176.0,1176.0,1,8.0,4.0,4.0,64.0,128.0,96.0,96.0,2.0164,8.2928,4.3736,4.3736,0,-13.28,-3.08,-3.08,0,328.0,172.0,172.0,0,0,0,0,0,48.0,20.0,20.0,0,5.52,2.6,2.6,1030.156,2249.894,3584.1052,4658.0598,4378.0,9872.0,14776.0,17136.0,158.0,344.0,548.0,734.0,892.0,2264.0,3372.0,4038.0,69.915,171.8664,262.2244,323.1422,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,10.1056,14.52133333,26.8312,33.23306667,54.0,73.33333333,126.0,154.6666667,1.0,1.833333333,3.333333333,4.166666667,3.5,9.833333333,15.5,19.16666667,0.552633333,1.002383333,1.705,2.13475,45.87,135.4379472,218.8017427,269.8896898,0,1.156666667,1.836666667,2.34,0,3.166666667,6.666666667,8.5,0,0,0,0,0,-1.666666667,-1.833333333,-2.333333333,0,0.02,0.2,0.246666667,0,-7.067851667,-7.871406667,-9.739258333,42.00983,36.70186,40.43627,400757.0,763.446,6706.85,0.9133,8.023297696,0.9133,0.0,8.02331,0.0,366012.0,0.0
4216,MOF_net-ptr_node1-N10_node2-orgN19_edge1-E3,1inor_1org_1edge,ptr,0.522800644,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,722.912,1579.521,2541.1388,3359.134,2954.0,6720.0,10016.0,11392.0,114.0,246.0,396.0,540.0,642.0,1638.0,2444.0,2908.0,48.8098,120.5358,184.166,226.4732,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.9616,19.23266667,39.31577778,67.44666667,53.16666667,104.3333333,213.1111111,239.0,1.0,2.444444444,4.888888889,9.222222222,6.777777778,20.33333333,40.11111111,53.66666667,0.554277778,1.407388889,2.806666667,4.017277778,47.35166667,197.8127778,386.7922222,540.1535496,0,1.308888889,2.370555556,6.257777778,0,2.722222222,4.888888889,31.44444444,0,0,0,0,0,-0.555555556,-0.555555556,7.555555556,0,-0.054444444,-0.097777778,1.537777778,0,-10.11666667,-18.56666667,-7.697476667,43.66535,38.76701,42.28227,296463.0,752.408,7362.38,0.9169,8.97197542,0.9169,0.0,8.97195,0.0,271827.0,0.0
4217,MOF_net-ptr_node1-N10_node2-orgN15_edge1-E8,1inor_1org_1edge,ptr,0.454435506,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,694.7488,1516.077,2440.2608,3212.534,2854.0,6480.0,9680.0,10928.0,110.0,238.0,384.0,524.0,622.0,1590.0,2384.0,2828.0,47.411,117.2094,179.8848,221.182,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,7.889066667,5.848,13.73706667,11.696,42.66666667,32.0,74.66666667,64.0,0.666666667,0.666666667,1.333333333,1.333333333,0.666666667,2.0,2.666666667,4.0,0.355266667,0.374733333,0.73,0.749466667,18.72666667,39.92666667,58.65333333,79.85333333,0,0.593333333,0.593333333,1.186666667,0,1.333333333,1.333333333,2.666666667,0,0,0,0,0,-1.333333333,-1.333333333,-2.666666667,0,-0.026666667,-0.026666667,-0.053333333,0,-4.0,-4.0,-8.0,40.26294,38.30246,40.26294,264960.0,836.462,7538.44,0.9102,8.20295602,0.9102,0.0,8.20299,0.0,241166.0,0.0
4218,MOF_net-ptr_node1-N10_node2-orgN10_edge1-E9,1inor_1org_1edge,ptr,2.310616512,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,801.6713,1745.322,2791.3858,3662.314,3188.0,7248.0,10570.0,11608.0,129.0,276.0,444.0,604.0,720.0,1828.0,2692.0,3132.0,54.1161,133.5796,202.2268,245.254,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,7.889066667,5.848,13.73706667,11.696,42.66666667,32.0,74.66666667,64.0,0.666666667,0.666666667,1.333333333,1.333333333,0.666666667,2.0,2.666666667,4.0,0.355266667,0.374733333,0.73,0.749466667,18.72666667,39.92666667,58.65333333,79.85333333,0,0.593333333,0.593333333,1.186666667,0,1.333333333,1.333333333,2.666666667,0,0,0,0,0,-1.333333333,-1.333333333,-2.666666667,0,-0.026666667,-0.026666667,-0.053333333,0,-4.0,-4.0,-8.0,48.10623,46.11864,47.51106,405214.0,667.323,8211.08,0.9338,11.48995337,0.9338,0.0,11.49,0.0,378389.0,0.0
4219,MOF_net-ptr_node1-N10_node2-orgN20_edge1-E2,1inor_1org_1edge,ptr,0.474170921,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,1088.8516,2409.3222,4056.0296,5089.298,5270.0,11296.0,16784.0,19748.0,170.0,370.0,632.0,792.0,1002.0,2538.0,3800.0,4752.0,73.3478,182.7026,285.476,354.3784,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.390027233,15.68981176,26.00225163,32.26552832,102.2058824,150.8257081,161.5261438,164.8649237,1.0,1.94335512,3.1791939,4.12254902,3.830065359,10.0751634,17.20697168,20.1503268,0.666549837,1.291030501,1.836547876,2.100077288,122.8052124,206.5109695,275.2283697,313.1768593,0,0.701328976,1.658834423,3.110130719,0,1.52832244,9.311002179,16.49945534,0,0,0,0,0,-1.29248366,-2.47167756,-2.11328976,0,-0.030566449,0.143954248,0.471862745,0,-5.009477124,-5.671502522,-7.102937446,39.43443,29.65057,36.93956,318889.0,950.121,6529.95,0.8811,6.055586865,0.8811,0.0,6.05559,0.0,280973.0,0.0
4220,MOF_net-tbo_node1-N24_node2-orgN26_edge1-E13,1inor_1org_1edge,tbo,0.291997262,84.7754,146.352,209.9612,299.472,1283.0,2268.0,2906.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.6526,15.038,21.6936,20.482,3.61,24.624,29.07,60.724,841.0,870.0,1044.0,1682.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.9044,4.0848,6.3756,10.3776,0,-5.36,-3.9,-9.16,0,86.0,138.0,290.0,0,0,0,0,0,6.0,6.0,24.0,0,2.56,3.66,9.04,994.6581,2291.787,3854.6226,5133.0855,3754.5,9288.0,14463.0,16959.0,166.5,366.0,624.0,849.0,990.0,2586.0,4062.0,5025.0,67.66665,175.0056,280.752,356.5911,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,10.5376,16.014,33.2396,26.556,56.5,87.0,150.5,100.5,1.0,2.0,4.0,3.5,5.0,15.0,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0,1.18,2.02,2.64,0,2.5,8.5,12.0,0,0,0,0,0,-1.0,1.5,1.0,0,-0.05,0.33,0.51,0,-8.85,-5.95711,-5.560665,69.50484,41.83153,68.28035,1414510.0,396.581,7981.14,0.9558,19.23533602,0.9558,0.0,19.2353,0.0,1351990.0,0.0
4221,MOF_net-ptr_node1-N74_node2-orgN20_edge1-E15,1inor_1org_1edge,ptr,0.645455369,126.391,244.9968,539.3892,467.3584,5264.0,7680.0,11200.0,7488.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,11.0156,28.4408,41.6512,39.858,2.8561,26.1612,17.93935,35.43085,2304.0,1728.0,3312.0,2352.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,2.1904,4.8618,6.179,7.77,0,-7.875,-3.01,-9.135,0,180.0,147.0,287.0,0,0,0,0,0,12.5,6.0,12.5,0,3.375,2.485,5.11,1623.4732,3620.439,6096.9288,7890.098,5926.0,14112.0,21528.0,26108.0,270.0,578.0,992.0,1280.0,1570.0,3962.0,5880.0,7472.0,105.555,269.0226,420.48,536.7968,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,17.544,42.656,72.928,64.0,96.0,200.0,232.0,1.0,2.0,5.0,9.0,4.0,14.0,28.0,34.0,0.5329,1.1242,2.5185,3.5989,28.09,119.78,263.447683,358.998415,0,1.78,4.8,9.76,0,4.0,15.0,43.0,0,0,0,0,0,-3.0,-4.0,1.0,0,-0.08,0.2,1.64,0,-12.0,-23.20711,-20.03555,67.22749,45.5651,60.80042,1122210.0,456.151,7723.92,0.9436,15.97781123,0.9436,0.0,15.9778,0.0,1058920.0,0.0
4222,MOF_net-ptr_node1-N10_node2-orgN20_edge1-E13,1inor_1org_1edge,ptr,0.737825908,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,1494.0132,3336.879,5566.7688,7296.378,5622.0,13344.0,20232.0,24012.0,246.0,530.0,896.0,1184.0,1426.0,3626.0,5400.0,6704.0,98.6214,250.4194,390.3776,492.2944,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,15.98453333,38.73592889,63.08195556,64.0,87.46666667,184.3555556,207.8222222,1.0,1.822222222,4.466666667,7.755555556,3.466666667,12.04444444,23.73333333,29.02222222,0.5329,1.024271111,2.265433333,3.158953333,28.09,109.1328889,232.2534282,316.4706968,0,1.621777778,4.104888889,8.341333333,0,3.644444444,12.68888889,36.06666667,0,0,0,0,0,-2.822222222,-3.644444444,0.111111111,0,-0.072888889,0.157333333,1.334222222,0,-10.93333333,-20.14806822,-18.60700778,65.43946,44.5922,59.14729,1049190.0,451.337,8213.56,0.9491,17.27200265,0.9491,0.0,17.272,0.0,995786.0,0.0
4223,MOF_net-ptr_node1-N10_node2-orgN1_edge1-E8,1inor_1org_1edge,ptr,0.317729125,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,1046.9632,2299.67,3686.4012,4905.643,4282.0,9776.0,14664.0,17032.0,166.0,360.0,580.0,798.0,940.0,2408.0,3628.0,4398.0,71.2534,176.9176,272.1988,340.1086,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,11.88328889,20.6056,20.65528889,64.0,51.28888889,112.0,99.28888889,1.0,1.411111111,2.0,2.411111111,2.233333333,5.055555556,6.055555556,8.877777778,0.5329,0.673141111,1.095,1.235241111,28.09,69.7104919,87.98,129.6004919,0,1.399777778,0.89,2.289777778,0,4.877777778,2.0,6.877777778,0,0,0,0,0,-1.177777778,-1.588888889,-3.177777778,0,0.108,-0.04,0.068,0,-5.674034111,-6.0,-11.67403411,44.12035,36.63087,42.18052,398843.0,787.368,7235.29,0.9063,8.328202678,0.9063,0.0,8.32818,0.0,361471.0,0.0
4224,MOF_net-nom_node1-N42_node2-orgN21_edge1-E10,1inor_1org_1edge,nom,2.844214384,260.717,563.012,1194.0144,1424.495,2444.0,6364.0,9732.0,10574.0,36.0,86.0,154.0,206.0,248.0,690.0,1118.0,1332.0,19.834,54.8362,91.4118,113.9106,2.4025,28.706,24.14125,48.52275,625.0,1075.0,1450.0,1725.0,1,5.5,6.5,11.0,30.5,71.5,118.5,148.5,1.9321,5.60865,7.81875,10.9949,0,-9.995,-5.5,-14.255,0,94.5,104.5,206.0,0,0,0,0,0,17.5,13.0,31.5,0,3.61,3.41,7.38,857.4776,1864.294,2846.5708,3855.8128,3458.0,7552.0,11632.0,15154.0,130.0,276.0,436.0,586.0,712.0,1788.0,2692.0,3528.0,54.1618,132.49,202.2836,267.7706,11.3152,10.1184,22.47328,21.87232,61.0,55.2,116.2,113.2,1,1.2,2.4,2.6,1.6,4.8,7.2,9.6,0.53882,0.68068,1.278,1.41386,33.424,81.36,127.2265228,163.6185228,0,0.908,1.174,1.886,0,2.0,3.4,5.0,0,0,0,0,0,-2.0,-2.0,-3.6,0,-0.04,0.032,-6.66e-17,0,-6.36,-6.561422,-11.361422,7.39328,16.40248889,13.78133333,28.06528,39.2,47.28888889,74.66666667,151.2,0.8,2.311111111,1.777777778,3.466666667,6.755555556,11.73333333,14.93333333,29.15555556,0.45,0.908,1.026666667,1.99,43.808,121.7637177,148.6577778,266.7946667,0,1.630222222,0.871111111,1.306666667,0,9.422222222,1.777777778,2.666666667,0,0,0,0,0,2.666666667,-0.355555556,-0.533333333,0,0.522666667,-0.035555556,-0.053333333,0,0.647665778,-6.933333333,-10.4,33.8701,31.42701,33.83544,63080.1,1086.2,4943.23,0.8527,3.88058343,0.8527,0.0,3.88059,0.0,53788.4,0.0
4225,MOF_net-ptr_node1-N10_node2-orgN10_edge1-E14,1inor_1org_1edge,ptr,0.381427075,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,694.1241,1501.746,2405.5298,3054.7108,2988.0,6672.0,9914.0,11128.0,105.0,228.0,364.0,476.0,592.0,1492.0,2196.0,2548.0,46.9393,114.4836,173.6492,208.774,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.5104,14.80586667,28.97557333,36.94128593,50.55555556,80.26666667,130.8222222,173.0814815,1.0,1.896296296,3.792592593,4.688888889,3.688888889,11.06666667,18.34074074,22.13333333,0.55943037,1.093514074,1.915111111,2.422305926,51.99422222,156.1074074,263.8625651,316.2415281,0,0.970666667,2.162740741,2.255037037,0,2.0,8.274074074,8.481481481,0,0,0,0,0,-2.0,-2.0,-2.207407407,0,-0.04,0.282666667,0.278518519,0,-7.613333333,-8.516002296,-9.138224519,41.1772,36.83444,41.1772,258888.0,845.413,7282.15,0.9154,7.88498975,0.9154,0.0,7.88499,0.0,236986.0,0.0
4226,MOF_net-ptr_node1-N10_node2-orgN18_edge1-E13,1inor_1org_1edge,ptr,0.293238151,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144.0,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,1103.3738,2467.482,3978.9308,5292.409,4394.0,10344.0,15392.0,17608.0,180.0,392.0,636.0,874.0,1028.0,2640.0,3980.0,4762.0,76.146,191.268,294.7996,364.825,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,7.889066667,5.848,13.73706667,11.696,42.66666667,32.0,74.66666667,64.0,0.666666667,0.666666667,1.333333333,1.333333333,0.666666667,2.0,2.666666667,4.0,0.355266667,0.374733333,0.73,0.749466667,18.72666667,39.92666667,58.65333333,79.85333333,0,0.593333333,0.593333333,1.186666667,0,1.333333333,1.333333333,2.666666667,0,0,0,0,0,-1.333333333,-1.333333333,-2.666666667,0,-0.026666667,-0.026666667,-0.053333333,0,-4.0,-4.0,-8.0,63.34788,50.66496,62.31419,796009.0,462.54,8123.84,0.9491,16.66956465,0.9491,0.0,16.6696,0.0,755492.0,0.0
4227,MOF_net-ptr_node1-N74_node2-orgN21_edge1-E0,1inor_1org_1edge,ptr,2.24682108,126.391,244.9968,539.3892,467.3584,5264.0,7680.0,11200.0,7488.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,11.0156,28.4408,41.6512,39.858,2.8561,26.1612,17.93935,35.43085,2304.0,1728.0,3312.0,2352.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,2.1904,4.8618,6.179,7.77,0,-7.875,-3.01,-9.135,0,180.0,147.0,287.0,0,0,0,0,0,12.5,6.0,12.5,0,3.375,2.485,5.11,1021.142,2298.978,3917.0828,5277.0352,3986.0,9504.0,15200.0,18322.0,166.0,364.0,628.0,858.0,992.0,2596.0,4108.0,5144.0,68.6966,175.7756,285.17,369.5002,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,15.504,31.008,55.7536,49.0,84.0,168.0,301.0,1.0,2.0,4.0,7.0,4.0,12.0,24.0,40.0,0.5625,1.155,2.31,4.0275,54.76,167.24,334.48,556.48,0,0.98,1.96,2.94,0,2.0,4.0,6.0,0,0,0,0,0,-2.0,-4.0,-6.0,0,-0.04,-0.08,-0.12,0,-7.8,-15.6,-23.4,46.94824,40.46462,46.01112,439403.0,714.364,6773.77,0.9161,8.68670586,0.9161,0.0,8.68668,0.0,402537.0,0.0
